funcid,dim,milestone,error
18,10,3,3.033871e+06
18,10,5,2.653014e+06
18,10,10,9.690364e+05
18,10,20,9.690364e+05
18,10,30,9.690364e+05
18,10,40,9.690364e+05
18,10,50,6.885933e+05
18,10,60,1.895274e+05
18,10,70,1.895274e+05
18,10,80,1.895274e+05
18,10,90,1.895274e+05
18,10,100,1.895274e+05
18,10,1,5.250494e+07
18,10,2,1.979513e+07
18,10,3,1.599899e+07
18,10,5,3.051899e+06
18,10,10,1.007680e+06
18,10,20,1.007680e+06
18,10,30,7.558913e+04
18,10,40,7.558913e+04
18,10,50,7.558913e+04
18,10,60,7.558913e+04
18,10,70,7.558913e+04
18,10,80,7.558913e+04
18,10,90,5.830912e+04
18,10,100,5.830912e+04
18,10,1,2.336272e+07
18,10,2,9.331655e+05
18,10,3,9.331655e+05
18,10,5,9.331655e+05
18,10,10,9.331655e+05
18,10,20,7.593621e+05
18,10,30,2.601284e+04
18,10,40,2.601284e+04
18,10,50,2.601284e+04
18,10,60,2.601284e+04
18,10,70,2.601284e+04
18,10,80,2.601284e+04
18,10,90,2.601284e+04
18,10,100,2.601284e+04
18,10,1,9.396102e+06
18,10,2,9.396102e+06
18,10,3,9.396102e+06
18,10,5,2.710545e+06
18,10,10,1.538531e+06
18,10,20,4.205905e+05
18,10,30,4.205905e+05
18,10,40,4.205905e+05
18,10,50,4.205905e+05
18,10,60,4.205905e+05
18,10,70,4.205905e+05
18,10,80,4.205905e+05
18,10,90,1.591100e+05
18,10,100,1.591100e+05
18,10,1,9.013178e+06
18,10,2,9.013178e+06
18,10,3,9.013178e+06
18,10,5,9.013178e+06
18,10,10,1.273532e+06
18,10,20,1.273532e+06
18,10,30,2.638932e+05
18,10,40,2.638932e+05
18,10,50,2.638932e+05
18,10,60,8.567335e+04
18,10,70,8.567335e+04
18,10,80,8.567335e+04
18,10,90,8.567335e+04
18,10,100,8.567335e+04
18,10,1,8.041283e+07
18,10,2,3.579687e+07
18,10,3,3.579687e+07
18,10,5,3.551008e+06
18,10,10,3.551008e+06
18,10,20,3.551008e+06
18,10,30,6.169531e+05
18,10,40,3.816141e+05
18,10,50,3.816141e+05
18,10,60,1.479849e+05
18,10,70,1.479849e+05
18,10,80,5.452023e+04
18,10,90,5.452023e+04
18,10,100,5.452023e+04
18,10,1,8.077358e+06
18,10,2,8.077358e+06
18,10,3,1.929331e+06
18,10,5,1.929331e+06
18,10,10,1.929331e+06
18,10,20,1.929331e+06
18,10,30,6.891271e+05
18,10,40,9.011366e+04
18,10,50,9.011366e+04
18,10,60,9.011366e+04
18,10,70,9.011366e+04
18,10,80,2.985864e+04
18,10,90,2.985864e+04
18,10,100,2.985864e+04
18,10,1,3.203275e+07
18,10,2,2.970774e+07
18,10,3,8.900416e+06
18,10,5,8.900416e+06
18,10,10,8.900416e+06
18,10,20,2.574752e+06
18,10,30,2.574752e+06
18,10,40,2.574752e+06
18,10,50,9.328878e+05
18,10,60,9.328878e+05
18,10,70,9.769357e+04
18,10,80,5.202278e+04
18,10,90,5.202278e+04
18,10,100,5.202278e+04
