funcid,dim,milestone,error
2,10,3,1.481680e+06
2,10,5,1.481680e+06
2,10,10,1.481680e+06
2,10,20,1.443540e+06
2,10,30,6.881970e+05
2,10,40,2.671350e+05
2,10,50,2.342000e+03
2,10,60,5.810000e+02
2,10,70,3.700000e+01
2,10,80,3.700000e+01
2,10,90,3.700000e+01
2,10,100,3.700000e+01
2,10,1,3.469169e+06
2,10,2,3.469169e+06
2,10,3,3.469169e+06
2,10,5,3.469169e+06
2,10,10,3.469169e+06
2,10,20,5.087300e+04
2,10,30,2.406400e+04
2,10,40,2.406300e+04
2,10,50,2.223300e+04
2,10,60,1.966400e+04
2,10,70,1.725600e+04
2,10,80,1.725500e+04
2,10,90,1.667100e+04
2,10,100,1.542300e+04
2,10,1,3.255300e+04
2,10,2,3.255300e+04
2,10,3,3.255300e+04
2,10,5,3.255300e+04
2,10,10,3.255300e+04
2,10,20,2.841000e+04
2,10,30,2.336200e+04
2,10,40,1.938600e+04
2,10,50,1.707600e+04
2,10,60,1.528700e+04
2,10,70,1.378500e+04
2,10,80,1.248400e+04
2,10,90,1.248400e+04
2,10,100,1.248400e+04
2,10,1,1.003000e+04
2,10,2,8.891000e+03
2,10,3,8.891000e+03
2,10,5,8.891000e+03
2,10,10,8.891000e+03
2,10,20,7.617000e+03
2,10,30,6.199000e+03
2,10,40,5.654000e+03
2,10,50,5.138000e+03
2,10,60,4.105000e+03
2,10,70,3.976000e+03
2,10,80,3.976000e+03
2,10,90,3.156000e+03
2,10,100,2.813000e+03
2,10,1,4.396968e+06
2,10,2,4.396968e+06
2,10,3,4.396968e+06
2,10,5,4.396968e+06
2,10,10,4.396968e+06
2,10,20,1.253000e+03
2,10,30,7.280000e+02
2,10,40,6.980000e+02
2,10,50,6.110000e+02
2,10,60,6.110000e+02
2,10,70,4.910000e+02
2,10,80,1.290000e+02
2,10,90,1.290000e+02
2,10,100,4.600000e+01
2,10,1,4.664780e+05
2,10,2,4.664780e+05
2,10,3,4.664780e+05
2,10,5,4.664780e+05
2,10,10,4.664780e+05
2,10,20,2.211070e+05
2,10,30,9.405300e+04
2,10,40,5.146500e+04
2,10,50,3.202600e+04
2,10,60,2.986600e+04
2,10,70,2.318400e+04
2,10,80,1.639700e+04
2,10,90,1.370000e+04
2,10,100,1.167000e+04
2,10,1,8.289481e+06
2,10,2,2.268895e+06
2,10,3,2.268895e+06
2,10,5,2.268895e+06
2,10,10,2.268895e+06
2,10,20,4.047500e+04
2,10,30,3.046400e+04
2,10,40,2.564500e+04
2,10,50,2.343100e+04
2,10,60,2.074800e+04
2,10,70,1.665700e+04
2,10,80,1.266800e+04
2,10,90,1.148900e+04
2,10,100,1.048300e+04
2,10,1,8.523774e+06
2,10,2,8.523774e+06
2,10,3,8.523774e+06
2,10,5,8.523774e+06
2,10,10,8.523774e+06
2,10,20,1.577470e+05
2,10,30,9.829900e+04
2,10,40,1.927000e+03
2,10,50,1.175000e+03
2,10,60,1.840000e+02
2,10,70,1.770000e+02
2,10,80,1.680000e+02
2,10,90,1.680000e+02
2,10,100,1.670000e+02
2,10,1,1.538912e+10
2,10,2,1.504930e+05
2,10,3,1.504930e+05
2,10,5,1.504930e+05
2,10,10,1.504930e+05
2,10,20,1.820900e+04
2,10,30,1.028500e+04
2,10,40,1.035000e+03
2,10,50,1.290000e+02
2,10,60,3.000000e+00
2,10,70,3.000000e+00
2,10,80,2.000000e+00
2,10,90,2.000000e+00
2,10,100,2.000000e+00
2,10,1,1.210562e+08
2,10,2,1.975000e+03
2,10,3,1.975000e+03
2,10,5,1.975000e+03
2,10,10,1.975000e+03
2,10,20,7.160000e+02
2,10,30,6.620000e+02
2,10,40,6.610000e+02
2,10,50,2.960000e+02
2,10,60,2.770000e+02
2,10,70,2.650000e+02
2,10,80,2.650000e+02
2,10,90,1.530000e+02
2,10,100,1.530000e+02
2,10,1,4.200253e+11
2,10,2,1.481680e+06
2,10,3,1.481680e+06
2,10,5,1.481680e+06
2,10,10,1.481680e+06
2,10,20,1.443540e+06
2,10,30,6.881970e+05
2,10,40,2.671350e+05
2,10,50,2.342000e+03
2,10,60,5.810000e+02
2,10,70,3.700000e+01
2,10,80,3.700000e+01
2,10,90,3.700000e+01
2,10,100,3.700000e+01
2,10,1,3.469169e+06
2,10,2,3.469169e+06
2,10,3,3.469169e+06
2,10,5,3.469169e+06
2,10,10,3.469169e+06
2,10,20,5.087300e+04
2,10,30,2.406400e+04
2,10,40,2.406300e+04
2,10,50,2.223300e+04
2,10,60,1.966400e+04
2,10,70,1.725600e+04
2,10,80,1.725500e+04
2,10,90,1.667100e+04
2,10,100,1.542300e+04
2,10,1,3.255300e+04
2,10,2,3.255300e+04
2,10,3,3.255300e+04
2,10,5,3.255300e+04
2,10,10,3.255300e+04
2,10,20,2.841000e+04
2,10,30,2.336200e+04
2,10,40,1.938600e+04
2,10,50,1.707600e+04
2,10,60,1.528700e+04
2,10,70,1.378500e+04
2,10,80,1.248400e+04
2,10,90,1.248400e+04
2,10,100,1.248400e+04
2,10,1,1.003000e+04
2,10,2,8.891000e+03
2,10,3,8.891000e+03
2,10,5,8.891000e+03
2,10,10,8.891000e+03
2,10,20,7.617000e+03
2,10,30,6.199000e+03
2,10,40,5.654000e+03
2,10,50,5.138000e+03
2,10,60,4.105000e+03
2,10,70,3.976000e+03
2,10,80,3.976000e+03
2,10,90,3.156000e+03
2,10,100,2.813000e+03
2,10,1,4.396968e+06
2,10,2,4.396968e+06
2,10,3,4.396968e+06
2,10,5,4.396968e+06
2,10,10,4.396968e+06
2,10,20,1.253000e+03
2,10,30,7.280000e+02
2,10,40,6.980000e+02
2,10,50,6.110000e+02
2,10,60,6.110000e+02
2,10,70,4.910000e+02
2,10,80,1.290000e+02
2,10,90,1.290000e+02
2,10,100,4.600000e+01
2,10,1,4.664780e+05
2,10,2,4.664780e+05
2,10,3,4.664780e+05
2,10,5,4.664780e+05
2,10,10,4.664780e+05
2,10,20,2.211070e+05
2,10,30,9.405300e+04
2,10,40,5.146500e+04
2,10,50,3.202600e+04
2,10,60,2.986600e+04
2,10,70,2.318400e+04
2,10,80,1.639700e+04
2,10,90,1.370000e+04
2,10,100,1.167000e+04
2,10,1,8.289481e+06
2,10,2,2.268895e+06
2,10,3,2.268895e+06
2,10,5,2.268895e+06
2,10,10,2.268895e+06
2,10,20,4.047500e+04
2,10,30,3.046400e+04
2,10,40,2.564500e+04
2,10,50,2.343100e+04
2,10,60,2.074800e+04
2,10,70,1.665700e+04
2,10,80,1.266800e+04
2,10,90,1.148900e+04
2,10,100,1.048300e+04
2,10,1,8.523774e+06
2,10,2,8.523774e+06
2,10,3,8.523774e+06
2,10,5,8.523774e+06
2,10,10,8.523774e+06
2,10,20,1.577470e+05
2,10,30,9.829900e+04
2,10,40,1.927000e+03
2,10,50,1.175000e+03
2,10,60,1.840000e+02
2,10,70,1.770000e+02
2,10,80,1.680000e+02
2,10,90,1.680000e+02
2,10,100,1.670000e+02
2,10,1,1.538912e+10
2,10,2,1.504930e+05
2,10,3,1.504930e+05
2,10,5,1.504930e+05
2,10,10,1.504930e+05
2,10,20,1.820900e+04
2,10,30,1.028500e+04
2,10,40,1.035000e+03
2,10,50,1.290000e+02
2,10,60,3.000000e+00
2,10,70,3.000000e+00
2,10,80,2.000000e+00
2,10,90,2.000000e+00
2,10,100,2.000000e+00
2,10,1,1.210562e+08
2,10,2,1.975000e+03
2,10,3,1.975000e+03
2,10,5,1.975000e+03
2,10,10,1.975000e+03
2,10,20,7.160000e+02
2,10,30,6.620000e+02
2,10,40,6.610000e+02
2,10,50,2.960000e+02
2,10,60,2.770000e+02
2,10,70,2.650000e+02
2,10,80,2.650000e+02
2,10,90,1.530000e+02
2,10,100,1.530000e+02
2,10,1,4.200253e+11
2,10,2,1.481680e+06
2,10,3,1.481680e+06
2,10,5,1.481680e+06
2,10,10,1.481680e+06
2,10,20,1.443540e+06
2,10,30,6.881970e+05
2,10,40,2.671350e+05
2,10,50,2.342000e+03
2,10,60,5.810000e+02
2,10,70,3.700000e+01
2,10,80,3.700000e+01
2,10,90,3.700000e+01
2,10,100,3.700000e+01
2,10,1,3.469169e+06
2,10,2,3.469169e+06
2,10,3,3.469169e+06
2,10,5,3.469169e+06
2,10,10,3.469169e+06
2,10,20,5.087300e+04
2,10,30,2.406400e+04
2,10,40,2.406300e+04
2,10,50,2.223300e+04
2,10,60,1.966400e+04
2,10,70,1.725600e+04
2,10,80,1.725500e+04
2,10,90,1.667100e+04
2,10,100,1.542300e+04
2,10,1,3.255300e+04
2,10,2,3.255300e+04
2,10,3,3.255300e+04
2,10,5,3.255300e+04
2,10,10,3.255300e+04
2,10,20,2.841000e+04
2,10,30,2.336200e+04
2,10,40,1.938600e+04
2,10,50,1.707600e+04
2,10,60,1.528700e+04
2,10,70,1.378500e+04
2,10,80,1.248400e+04
2,10,90,1.248400e+04
2,10,100,1.248400e+04
2,10,1,1.003000e+04
2,10,2,8.891000e+03
2,10,3,8.891000e+03
2,10,5,8.891000e+03
2,10,10,8.891000e+03
2,10,20,7.617000e+03
2,10,30,6.199000e+03
2,10,40,5.654000e+03
2,10,50,5.138000e+03
2,10,60,4.105000e+03
2,10,70,3.976000e+03
2,10,80,3.976000e+03
2,10,90,3.156000e+03
2,10,100,2.813000e+03
2,10,1,4.396968e+06
2,10,2,4.396968e+06
2,10,3,4.396968e+06
2,10,5,4.396968e+06
2,10,10,4.396968e+06
2,10,20,1.253000e+03
2,10,30,7.280000e+02
2,10,40,6.980000e+02
2,10,50,6.110000e+02
2,10,60,6.110000e+02
2,10,70,4.910000e+02
2,10,80,1.290000e+02
2,10,90,1.290000e+02
2,10,100,4.600000e+01
