funcid,dim,milestone,error
4,10,70,4.261532e-04
4,10,80,1.557222e-04
4,10,90,5.593774e-05
4,10,100,2.073624e-05
4,10,1,1.155358e+01
4,10,2,6.772244e+00
4,10,3,5.860526e+00
4,10,5,4.505142e+00
4,10,10,1.429408e+00
4,10,20,1.516699e-01
4,10,30,3.412043e-02
4,10,40,1.041580e-02
4,10,50,3.666579e-03
4,10,60,1.304671e-03
4,10,70,4.675006e-04
4,10,80,1.691958e-04
4,10,90,6.235545e-05
4,10,100,2.218289e-05
4,10,1,2.336176e+01
4,10,2,7.006702e+00
4,10,3,6.052895e+00
4,10,5,4.595599e+00
4,10,10,1.418356e+00
4,10,20,1.672284e-01
4,10,30,4.052098e-02
4,10,40,1.203104e-02
4,10,50,3.659715e-03
4,10,60,1.238934e-03
4,10,70,4.512911e-04
4,10,80,1.698445e-04
4,10,90,6.461399e-05
4,10,100,2.427686e-05
4,10,1,1.828892e+00
4,10,2,1.753825e+00
4,10,3,1.717216e+00
4,10,5,1.646666e+00
4,10,10,1.485896e+00
4,10,20,1.177526e+00
4,10,30,8.834223e-01
4,10,40,6.559985e-01
4,10,50,4.578786e-01
4,10,60,3.079169e-01
4,10,70,1.812356e-01
4,10,80,9.734585e-02
4,10,90,5.058464e-02
4,10,100,2.377149e-02
4,10,1,6.451488e+00
4,10,2,5.666594e+00
4,10,3,5.008576e+00
4,10,5,3.696524e+00
4,10,10,9.440777e-01
4,10,20,1.149682e-01
4,10,30,2.860353e-02
4,10,40,8.811442e-03
4,10,50,3.042736e-03
4,10,60,1.078416e-03
4,10,70,3.823054e-04
4,10,80,1.388213e-04
4,10,90,5.015429e-05
4,10,100,1.823210e-05
4,10,1,6.875313e+01
4,10,2,6.847372e+01
4,10,3,6.830162e+01
4,10,5,6.800347e+01
4,10,10,6.703841e+01
4,10,20,1.266354e+00
4,10,30,1.475580e-01
4,10,40,3.764332e-02
4,10,50,1.095730e-02
4,10,60,3.605362e-03
4,10,70,1.280704e-03
4,10,80,4.418234e-04
4,10,90,1.624182e-04
4,10,100,5.865588e-05
4,10,1,5.904203e+02
4,10,2,7.365744e+01
4,10,3,5.596794e+01
4,10,5,4.110569e-01
4,10,10,3.304856e-01
4,10,20,2.005984e-01
4,10,30,1.082186e-01
4,10,40,5.530832e-02
4,10,50,2.540394e-02
4,10,60,1.170051e-02
4,10,70,5.018749e-03
4,10,80,2.027382e-03
4,10,90,8.030516e-04
4,10,100,2.989302e-04
4,10,1,1.959689e+01
4,10,2,6.453994e+00
4,10,3,5.610368e+00
4,10,5,4.165184e+00
4,10,10,1.163733e+00
4,10,20,1.335713e-01
4,10,30,3.425351e-02
4,10,40,1.084578e-02
4,10,50,3.591486e-03
4,10,60,1.239914e-03
4,10,70,4.566751e-04
4,10,80,1.601156e-04
4,10,90,5.825872e-05
4,10,100,2.045313e-05
4,10,1,1.420660e+00
4,10,2,1.028855e+00
4,10,3,7.730315e-01
4,10,5,4.477631e-01
4,10,10,1.735055e-01
4,10,20,4.011426e-02
4,10,30,1.198740e-02
4,10,40,4.073028e-03
4,10,50,1.338724e-03
4,10,60,4.435931e-04
4,10,70,1.650280e-04
4,10,80,6.285430e-05
4,10,90,2.196795e-05
4,10,100,8.205779e-06
4,10,1,2.210505e+01
4,10,2,7.183645e+00
4,10,3,6.277323e+00
4,10,5,4.778284e+00
4,10,10,1.716009e+00
4,10,20,1.717133e-01
4,10,30,4.012617e-02
4,10,40,1.230157e-02
4,10,50,3.946403e-03
4,10,60,1.387425e-03
4,10,70,5.012270e-04
4,10,80,1.890812e-04
4,10,90,7.146505e-05
4,10,100,2.655133e-05
4,10,1,6.675591e+00
4,10,2,5.827723e+00
4,10,3,5.037600e+00
4,10,5,3.685481e+00
4,10,10,9.836614e-01
4,10,20,1.280371e-01
4,10,30,3.359868e-02
4,10,40,1.029389e-02
4,10,50,3.443889e-03
4,10,60,1.206500e-03
4,10,70,4.255088e-04
4,10,80,1.556545e-04
4,10,90,5.592311e-05
4,10,100,2.071432e-05
4,10,1,1.155358e+01
4,10,2,6.772244e+00
4,10,3,5.860526e+00
4,10,5,4.505142e+00
4,10,10,1.429408e+00
4,10,20,1.516699e-01
4,10,30,3.412043e-02
4,10,40,1.041282e-02
4,10,50,3.666579e-03
4,10,60,1.303908e-03
4,10,70,4.675006e-04
4,10,80,1.691840e-04
4,10,90,6.217780e-05
4,10,100,2.218289e-05
4,10,1,2.336176e+01
4,10,2,7.006702e+00
4,10,3,6.052895e+00
4,10,5,4.595599e+00
4,10,10,1.418356e+00
4,10,20,1.672284e-01
4,10,30,4.052098e-02
4,10,40,1.203104e-02
4,10,50,3.659715e-03
4,10,60,1.238934e-03
4,10,70,4.512911e-04
4,10,80,1.698445e-04
4,10,90,6.461399e-05
4,10,100,2.427686e-05
4,10,1,1.828892e+00
4,10,2,1.753825e+00
4,10,3,1.717216e+00
4,10,5,1.646666e+00
4,10,10,1.485896e+00
4,10,20,1.177526e+00
4,10,30,8.834223e-01
4,10,40,6.559985e-01
4,10,50,4.578786e-01
4,10,60,3.079169e-01
4,10,70,1.812356e-01
4,10,80,9.734585e-02
4,10,90,5.058464e-02
4,10,100,2.377149e-02
4,10,1,6.451488e+00
4,10,2,5.666594e+00
4,10,3,5.008576e+00
4,10,5,3.696524e+00
4,10,10,9.440777e-01
4,10,20,1.149682e-01
4,10,30,2.860353e-02
4,10,40,8.811442e-03
4,10,50,3.042736e-03
4,10,60,1.078416e-03
4,10,70,3.823054e-04
4,10,80,1.388213e-04
4,10,90,5.015429e-05
4,10,100,1.823210e-05
4,10,1,6.875313e+01
4,10,2,6.847372e+01
4,10,3,6.830162e+01
4,10,5,6.800347e+01
4,10,10,6.703841e+01
4,10,20,1.266354e+00
4,10,30,1.475580e-01
4,10,40,3.764332e-02
4,10,50,1.095730e-02
4,10,60,3.605362e-03
4,10,70,1.280704e-03
4,10,80,4.418234e-04
4,10,90,1.624182e-04
4,10,100,5.865588e-05
4,10,1,5.904203e+02
4,10,2,7.365744e+01
4,10,3,5.596794e+01
4,10,5,4.110569e-01
4,10,10,3.304856e-01
4,10,20,2.005984e-01
4,10,30,1.082186e-01
4,10,40,5.530832e-02
4,10,50,2.540394e-02
4,10,60,1.170051e-02
4,10,70,5.018749e-03
4,10,80,2.027382e-03
4,10,90,8.030516e-04
4,10,100,2.989302e-04
4,10,1,1.959689e+01
4,10,2,6.453994e+00
4,10,3,5.610368e+00
4,10,5,4.165184e+00
4,10,10,1.163733e+00
4,10,20,1.335713e-01
4,10,30,3.425351e-02
4,10,40,1.084578e-02
4,10,50,3.591486e-03
4,10,60,1.239914e-03
4,10,70,4.566751e-04
4,10,80,1.601156e-04
4,10,90,5.825872e-05
4,10,100,2.045313e-05
4,10,1,1.420660e+00
4,10,2,1.028855e+00
4,10,3,7.730315e-01
4,10,5,4.477631e-01
4,10,10,1.735055e-01
4,10,20,4.011426e-02
4,10,30,1.198740e-02
4,10,40,4.073028e-03
4,10,50,1.338724e-03
4,10,60,4.435931e-04
4,10,70,1.650280e-04
4,10,80,6.285430e-05
4,10,90,2.196795e-05
4,10,100,8.205779e-06
4,10,1,2.210505e+01
4,10,2,7.183645e+00
4,10,3,6.277323e+00
4,10,5,4.778284e+00
4,10,10,1.716009e+00
4,10,20,1.717133e-01
4,10,30,4.012617e-02
4,10,40,1.230157e-02
4,10,50,3.946403e-03
4,10,60,1.387425e-03
4,10,70,5.012270e-04
4,10,80,1.890812e-04
4,10,90,7.146505e-05
4,10,100,2.655133e-05
4,10,1,6.675591e+00
4,10,2,5.827723e+00
4,10,3,5.037600e+00
4,10,5,3.685481e+00
4,10,10,9.836614e-01
4,10,20,1.280371e-01
4,10,30,3.359868e-02
4,10,40,1.029389e-02
4,10,50,3.443889e-03
4,10,60,1.206500e-03
4,10,70,4.255088e-04
4,10,80,1.556545e-04
4,10,90,5.592311e-05
4,10,100,2.071432e-05
4,10,1,1.155358e+01
4,10,2,6.772244e+00
4,10,3,5.860526e+00
4,10,5,4.505142e+00
4,10,10,1.429408e+00
4,10,20,1.516699e-01
4,10,30,3.412043e-02
4,10,40,1.041282e-02
4,10,50,3.666579e-03
4,10,60,1.303908e-03
4,10,70,4.675006e-04
4,10,80,1.691840e-04
4,10,90,6.217780e-05
4,10,100,2.218289e-05
