funcid,dim,milestone,error
17,30,3,2.078184e+03
17,30,5,1.880766e+03
17,30,10,1.880766e+03
17,30,20,1.720623e+03
17,30,30,1.322985e+03
17,30,40,1.322985e+03
17,30,50,1.322985e+03
17,30,60,1.059494e+03
17,30,70,9.544798e+02
17,30,80,9.544798e+02
17,30,90,9.544798e+02
17,30,100,9.544798e+02
17,30,1,2.165784e+03
17,30,2,2.165784e+03
17,30,3,2.018961e+03
17,30,5,2.018961e+03
17,30,10,1.818208e+03
17,30,20,1.453708e+03
17,30,30,1.228361e+03
17,30,40,1.228361e+03
17,30,50,1.228361e+03
17,30,60,1.155629e+03
17,30,70,9.996910e+02
17,30,80,9.996910e+02
17,30,90,9.996910e+02
17,30,100,9.996910e+02
17,30,1,2.413810e+03
17,30,2,2.352767e+03
17,30,3,2.036355e+03
17,30,5,1.852083e+03
17,30,10,1.815017e+03
17,30,20,1.815017e+03
17,30,30,1.572371e+03
17,30,40,1.329472e+03
17,30,50,1.329472e+03
17,30,60,1.231178e+03
17,30,70,8.769174e+02
17,30,80,8.769174e+02
17,30,90,8.769174e+02
17,30,100,8.769174e+02
17,30,1,2.119776e+03
17,30,2,2.119776e+03
17,30,3,2.119776e+03
17,30,5,2.068763e+03
17,30,10,1.792356e+03
17,30,20,1.479235e+03
17,30,30,1.360719e+03
17,30,40,1.360719e+03
17,30,50,1.215783e+03
17,30,60,8.670172e+02
17,30,70,8.670172e+02
17,30,80,8.670172e+02
17,30,90,8.670172e+02
17,30,100,8.670172e+02
17,30,1,2.207679e+03
17,30,2,2.207679e+03
17,30,3,2.136418e+03
17,30,5,2.036920e+03
17,30,10,1.709099e+03
17,30,20,1.709099e+03
17,30,30,1.423315e+03
17,30,40,9.361329e+02
17,30,50,9.361329e+02
17,30,60,9.361329e+02
17,30,70,9.361329e+02
17,30,80,9.361329e+02
17,30,90,9.361329e+02
17,30,100,9.361329e+02
17,30,1,2.640986e+03
17,30,2,1.930289e+03
17,30,3,1.930289e+03
17,30,5,1.805000e+03
17,30,10,1.805000e+03
17,30,20,1.622360e+03
17,30,30,1.511345e+03
17,30,40,1.511345e+03
17,30,50,1.453649e+03
17,30,60,1.255852e+03
17,30,70,1.248999e+03
17,30,80,1.071232e+03
17,30,90,1.071232e+03
17,30,100,1.071232e+03
17,30,1,1.981941e+03
17,30,2,1.981941e+03
17,30,3,1.981941e+03
17,30,5,1.981941e+03
17,30,10,1.519001e+03
17,30,20,1.519001e+03
17,30,30,1.519001e+03
17,30,40,1.413922e+03
17,30,50,1.413922e+03
17,30,60,1.401267e+03
17,30,70,1.229330e+03
17,30,80,1.209752e+03
17,30,90,9.930075e+02
17,30,100,9.930075e+02
17,30,1,2.834280e+03
17,30,2,2.834280e+03
17,30,3,1.902966e+03
17,30,5,1.902966e+03
17,30,10,1.902966e+03
17,30,20,1.633367e+03
17,30,30,1.633367e+03
17,30,40,1.553022e+03
17,30,50,1.161292e+03
17,30,60,1.161292e+03
17,30,70,1.161292e+03
17,30,80,9.423681e+02
17,30,90,9.423681e+02
17,30,100,9.423681e+02
17,30,1,2.012986e+03
17,30,2,2.012986e+03
17,30,3,1.700932e+03
17,30,5,1.700932e+03
17,30,10,1.700932e+03
17,30,20,1.700932e+03
17,30,30,1.684595e+03
17,30,40,1.467758e+03
17,30,50,1.261937e+03
17,30,60,8.101046e+02
17,30,70,8.101046e+02
17,30,80,8.101046e+02
17,30,90,8.101046e+02
17,30,100,8.101046e+02
17,30,1,2.765800e+03
17,30,2,2.288448e+03
17,30,3,2.174339e+03
17,30,5,2.174339e+03
17,30,10,1.793274e+03
17,30,20,1.793274e+03
17,30,30,1.305868e+03
17,30,40,1.033501e+03
17,30,50,1.033501e+03
17,30,60,1.033501e+03
17,30,70,8.200937e+02
17,30,80,8.200937e+02
17,30,90,8.200937e+02
17,30,100,8.200937e+02
17,30,1,2.138126e+03
17,30,2,2.078184e+03
17,30,3,2.078184e+03
17,30,5,1.880766e+03
17,30,10,1.880766e+03
17,30,20,1.720623e+03
17,30,30,1.322985e+03
17,30,40,1.322985e+03
17,30,50,1.322985e+03
17,30,60,1.059494e+03
17,30,70,9.544798e+02
17,30,80,9.544798e+02
17,30,90,9.544798e+02
17,30,100,9.544798e+02
17,30,1,2.165784e+03
17,30,2,2.165784e+03
17,30,3,2.018961e+03
17,30,5,2.018961e+03
17,30,10,1.818208e+03
17,30,20,1.453708e+03
17,30,30,1.228361e+03
17,30,40,1.228361e+03
17,30,50,1.228361e+03
17,30,60,1.155629e+03
17,30,70,9.996910e+02
17,30,80,9.996910e+02
17,30,90,9.996910e+02
17,30,100,9.996910e+02
17,30,1,2.413810e+03
17,30,2,2.352767e+03
17,30,3,2.036355e+03
17,30,5,1.852083e+03
17,30,10,1.815017e+03
17,30,20,1.815017e+03
17,30,30,1.572371e+03
17,30,40,1.329472e+03
17,30,50,1.329472e+03
17,30,60,1.231178e+03
17,30,70,8.769174e+02
17,30,80,8.769174e+02
17,30,90,8.769174e+02
17,30,100,8.769174e+02
17,30,1,2.119776e+03
17,30,2,2.119776e+03
17,30,3,2.119776e+03
17,30,5,2.068763e+03
17,30,10,1.792356e+03
17,30,20,1.479235e+03
17,30,30,1.360719e+03
17,30,40,1.360719e+03
17,30,50,1.215783e+03
17,30,60,8.670172e+02
17,30,70,8.670172e+02
17,30,80,8.670172e+02
17,30,90,8.670172e+02
17,30,100,8.670172e+02
17,30,1,2.207679e+03
17,30,2,2.207679e+03
17,30,3,2.136418e+03
17,30,5,2.036920e+03
17,30,10,1.709099e+03
17,30,20,1.709099e+03
17,30,30,1.423315e+03
17,30,40,9.361329e+02
17,30,50,9.361329e+02
17,30,60,9.361329e+02
17,30,70,9.361329e+02
17,30,80,9.361329e+02
17,30,90,9.361329e+02
17,30,100,9.361329e+02
