funcid,dim,milestone,error
10,10,30,1.219470e+03
10,10,40,1.219470e+03
10,10,50,1.219470e+03
10,10,60,1.219470e+03
10,10,70,1.219470e+03
10,10,80,1.219470e+03
10,10,90,1.219470e+03
10,10,100,1.219470e+03
10,10,1,2.309181e+03
10,10,2,1.692532e+03
10,10,3,1.692532e+03
10,10,5,1.692532e+03
10,10,10,1.692532e+03
10,10,20,1.629754e+03
10,10,30,1.629754e+03
10,10,40,1.525936e+03
10,10,50,1.525936e+03
10,10,60,1.525936e+03
10,10,70,1.525936e+03
10,10,80,1.525936e+03
10,10,90,1.525936e+03
10,10,100,1.525936e+03
10,10,1,1.916332e+03
10,10,2,1.916332e+03
10,10,3,1.916332e+03
10,10,5,1.649262e+03
10,10,10,1.649262e+03
10,10,20,1.649262e+03
10,10,30,1.649262e+03
10,10,40,1.649262e+03
10,10,50,1.649262e+03
10,10,60,1.649262e+03
10,10,70,1.394139e+03
10,10,80,1.394139e+03
10,10,90,1.394139e+03
10,10,100,1.394139e+03
10,10,1,1.953133e+03
10,10,2,1.953133e+03
10,10,3,1.953133e+03
10,10,5,1.953133e+03
10,10,10,1.798205e+03
10,10,20,1.776781e+03
10,10,30,1.776781e+03
10,10,40,1.576892e+03
10,10,50,1.576892e+03
10,10,60,1.576892e+03
10,10,70,1.576892e+03
10,10,80,1.239405e+03
10,10,90,1.239405e+03
10,10,100,1.239405e+03
10,10,1,2.203361e+03
10,10,2,2.106503e+03
10,10,3,2.033532e+03
10,10,5,1.791003e+03
10,10,10,1.689615e+03
10,10,20,1.689615e+03
10,10,30,1.630341e+03
10,10,40,1.630341e+03
10,10,50,1.630341e+03
10,10,60,1.630341e+03
10,10,70,1.492702e+03
10,10,80,1.492702e+03
10,10,90,1.445173e+03
10,10,100,1.445173e+03
10,10,1,1.695593e+03
10,10,2,1.695593e+03
10,10,3,1.695593e+03
10,10,5,1.695593e+03
10,10,10,1.695593e+03
10,10,20,1.505100e+03
10,10,30,1.505100e+03
10,10,40,1.505100e+03
10,10,50,1.505100e+03
10,10,60,1.505100e+03
10,10,70,1.505100e+03
10,10,80,1.505100e+03
10,10,90,1.505100e+03
10,10,100,1.505100e+03
10,10,1,2.084097e+03
10,10,2,2.084097e+03
10,10,3,1.836922e+03
10,10,5,1.836922e+03
10,10,10,1.836922e+03
10,10,20,1.836922e+03
10,10,30,1.836922e+03
10,10,40,1.497577e+03
10,10,50,1.416885e+03
10,10,60,1.416885e+03
10,10,70,1.416885e+03
10,10,80,1.416885e+03
10,10,90,1.416885e+03
10,10,100,1.416885e+03
10,10,1,1.980783e+03
10,10,2,1.891785e+03
10,10,3,1.838636e+03
10,10,5,1.838636e+03
10,10,10,1.577671e+03
10,10,20,1.486344e+03
10,10,30,1.486344e+03
10,10,40,1.486344e+03
10,10,50,1.486344e+03
10,10,60,1.486344e+03
10,10,70,1.223650e+03
10,10,80,1.223650e+03
10,10,90,1.223650e+03
10,10,100,1.223650e+03
10,10,1,2.254337e+03
10,10,2,1.849370e+03
10,10,3,1.849370e+03
10,10,5,1.849370e+03
10,10,10,1.427115e+03
10,10,20,1.427115e+03
10,10,30,1.427115e+03
10,10,40,1.427115e+03
10,10,50,1.295698e+03
10,10,60,1.295698e+03
10,10,70,1.295698e+03
10,10,80,1.295698e+03
10,10,90,1.295698e+03
10,10,100,1.295698e+03
10,10,1,2.084646e+03
10,10,2,1.946492e+03
10,10,3,1.946492e+03
10,10,5,1.946492e+03
10,10,10,1.658638e+03
10,10,20,1.658638e+03
10,10,30,1.477654e+03
10,10,40,1.477654e+03
10,10,50,1.477654e+03
10,10,60,1.477654e+03
10,10,70,1.477654e+03
10,10,80,1.397042e+03
10,10,90,1.397042e+03
10,10,100,1.397042e+03
10,10,1,2.169075e+03
10,10,2,2.014663e+03
10,10,3,1.544473e+03
10,10,5,1.544473e+03
10,10,10,1.544473e+03
10,10,20,1.219470e+03
10,10,30,1.219470e+03
10,10,40,1.219470e+03
10,10,50,1.219470e+03
10,10,60,1.219470e+03
10,10,70,1.219470e+03
10,10,80,1.219470e+03
10,10,90,1.219470e+03
10,10,100,1.219470e+03
10,10,1,2.309181e+03
10,10,2,1.692532e+03
10,10,3,1.692532e+03
10,10,5,1.692532e+03
10,10,10,1.692532e+03
10,10,20,1.629754e+03
10,10,30,1.629754e+03
10,10,40,1.525936e+03
10,10,50,1.525936e+03
10,10,60,1.525936e+03
10,10,70,1.525936e+03
10,10,80,1.525936e+03
10,10,90,1.525936e+03
10,10,100,1.525936e+03
10,10,1,1.916332e+03
10,10,2,1.916332e+03
10,10,3,1.916332e+03
10,10,5,1.649262e+03
10,10,10,1.649262e+03
10,10,20,1.649262e+03
10,10,30,1.649262e+03
10,10,40,1.649262e+03
10,10,50,1.649262e+03
10,10,60,1.649262e+03
10,10,70,1.394139e+03
10,10,80,1.394139e+03
10,10,90,1.394139e+03
10,10,100,1.394139e+03
10,10,1,1.953133e+03
10,10,2,1.953133e+03
10,10,3,1.953133e+03
10,10,5,1.953133e+03
10,10,10,1.798205e+03
10,10,20,1.776781e+03
10,10,30,1.776781e+03
10,10,40,1.576892e+03
10,10,50,1.576892e+03
10,10,60,1.576892e+03
10,10,70,1.576892e+03
10,10,80,1.239405e+03
10,10,90,1.239405e+03
10,10,100,1.239405e+03
10,10,1,2.203361e+03
10,10,2,2.106503e+03
10,10,3,2.033532e+03
10,10,5,1.791003e+03
10,10,10,1.689615e+03
10,10,20,1.689615e+03
10,10,30,1.630341e+03
10,10,40,1.630341e+03
10,10,50,1.630341e+03
10,10,60,1.630341e+03
10,10,70,1.492702e+03
10,10,80,1.492702e+03
10,10,90,1.445173e+03
10,10,100,1.445173e+03
10,10,1,1.695593e+03
10,10,2,1.695593e+03
10,10,3,1.695593e+03
10,10,5,1.695593e+03
10,10,10,1.695593e+03
10,10,20,1.505100e+03
10,10,30,1.505100e+03
10,10,40,1.505100e+03
10,10,50,1.505100e+03
10,10,60,1.505100e+03
10,10,70,1.505100e+03
10,10,80,1.505100e+03
10,10,90,1.505100e+03
10,10,100,1.505100e+03
10,10,1,2.084097e+03
10,10,2,2.084097e+03
10,10,3,1.836922e+03
10,10,5,1.836922e+03
10,10,10,1.836922e+03
10,10,20,1.836922e+03
10,10,30,1.836922e+03
10,10,40,1.497577e+03
10,10,50,1.416885e+03
10,10,60,1.416885e+03
10,10,70,1.416885e+03
10,10,80,1.416885e+03
10,10,90,1.416885e+03
10,10,100,1.416885e+03
10,10,1,1.980783e+03
10,10,2,1.891785e+03
10,10,3,1.838636e+03
10,10,5,1.838636e+03
10,10,10,1.577671e+03
10,10,20,1.486344e+03
10,10,30,1.486344e+03
10,10,40,1.486344e+03
10,10,50,1.486344e+03
10,10,60,1.486344e+03
10,10,70,1.223650e+03
10,10,80,1.223650e+03
10,10,90,1.223650e+03
10,10,100,1.223650e+03
10,10,1,2.254337e+03
10,10,2,1.849370e+03
10,10,3,1.849370e+03
10,10,5,1.849370e+03
10,10,10,1.427115e+03
10,10,20,1.427115e+03
10,10,30,1.427115e+03
10,10,40,1.427115e+03
10,10,50,1.295698e+03
10,10,60,1.295698e+03
10,10,70,1.295698e+03
10,10,80,1.295698e+03
10,10,90,1.295698e+03
10,10,100,1.295698e+03
10,10,1,2.084646e+03
10,10,2,1.946492e+03
10,10,3,1.946492e+03
10,10,5,1.946492e+03
10,10,10,1.658638e+03
10,10,20,1.658638e+03
10,10,30,1.477654e+03
10,10,40,1.477654e+03
10,10,50,1.477654e+03
10,10,60,1.477654e+03
10,10,70,1.477654e+03
10,10,80,1.397042e+03
10,10,90,1.397042e+03
10,10,100,1.397042e+03
10,10,1,2.169075e+03
10,10,2,2.014663e+03
10,10,3,1.544473e+03
10,10,5,1.544473e+03
10,10,10,1.544473e+03
10,10,20,1.219470e+03
10,10,30,1.219470e+03
10,10,40,1.219470e+03
10,10,50,1.219470e+03
10,10,60,1.219470e+03
10,10,70,1.219470e+03
10,10,80,1.219470e+03
10,10,90,1.219470e+03
10,10,100,1.219470e+03
10,10,1,2.309181e+03
10,10,2,1.692532e+03
10,10,3,1.692532e+03
10,10,5,1.692532e+03
10,10,10,1.692532e+03
10,10,20,1.629754e+03
10,10,30,1.629754e+03
10,10,40,1.525936e+03
10,10,50,1.525936e+03
10,10,60,1.525936e+03
10,10,70,1.525936e+03
10,10,80,1.525936e+03
10,10,90,1.525936e+03
10,10,100,1.525936e+03
10,10,1,1.916332e+03
10,10,2,1.916332e+03
10,10,3,1.916332e+03
10,10,5,1.649262e+03
10,10,10,1.649262e+03
10,10,20,1.649262e+03
10,10,30,1.649262e+03
10,10,40,1.649262e+03
10,10,50,1.649262e+03
10,10,60,1.649262e+03
10,10,70,1.394139e+03
10,10,80,1.394139e+03
10,10,90,1.394139e+03
10,10,100,1.394139e+03
10,10,1,1.953133e+03
10,10,2,1.953133e+03
10,10,3,1.953133e+03
10,10,5,1.953133e+03
10,10,10,1.798205e+03
10,10,20,1.776781e+03
10,10,30,1.776781e+03
10,10,40,1.576892e+03
10,10,50,1.576892e+03
10,10,60,1.576892e+03
10,10,70,1.576892e+03
10,10,80,1.239405e+03
10,10,90,1.239405e+03
10,10,100,1.239405e+03
