funcid,dim,milestone,error
5,30,40,3.044548e+02
5,30,50,3.044548e+02
5,30,60,3.044548e+02
5,30,70,3.044548e+02
5,30,80,3.044548e+02
5,30,90,3.044548e+02
5,30,100,3.044548e+02
5,30,1,3.800705e+02
5,30,2,3.800705e+02
5,30,3,3.800705e+02
5,30,5,3.800705e+02
5,30,10,3.800705e+02
5,30,20,3.800705e+02
5,30,30,3.800705e+02
5,30,40,3.800705e+02
5,30,50,3.800705e+02
5,30,60,3.800705e+02
5,30,70,3.800705e+02
5,30,80,3.800705e+02
5,30,90,3.800705e+02
5,30,100,3.800705e+02
5,30,1,2.383452e+02
5,30,2,2.383440e+02
5,30,3,2.383440e+02
5,30,5,2.383440e+02
5,30,10,2.383440e+02
5,30,20,2.383440e+02
5,30,30,2.383440e+02
5,30,40,2.383440e+02
5,30,50,2.383440e+02
5,30,60,2.383440e+02
5,30,70,2.383440e+02
5,30,80,2.383440e+02
5,30,90,2.383440e+02
5,30,100,2.383440e+02
5,30,1,2.039650e+02
5,30,2,2.039650e+02
5,30,3,2.039650e+02
5,30,5,2.039650e+02
5,30,10,2.039650e+02
5,30,20,2.039650e+02
5,30,30,2.039650e+02
5,30,40,2.039650e+02
5,30,50,2.039650e+02
5,30,60,2.039650e+02
5,30,70,2.039650e+02
5,30,80,2.039650e+02
5,30,90,2.039650e+02
5,30,100,2.039650e+02
5,30,1,3.738439e+02
5,30,2,3.738436e+02
5,30,3,3.738436e+02
5,30,5,3.738436e+02
5,30,10,3.738436e+02
5,30,20,3.738436e+02
5,30,30,3.738436e+02
5,30,40,3.738436e+02
5,30,50,3.738436e+02
5,30,60,3.738436e+02
5,30,70,3.738436e+02
5,30,80,3.738436e+02
5,30,90,3.738436e+02
5,30,100,3.738436e+02
5,30,1,3.004750e+02
5,30,2,3.004750e+02
5,30,3,3.004750e+02
5,30,5,3.004750e+02
5,30,10,3.004750e+02
5,30,20,3.004750e+02
5,30,30,3.004750e+02
5,30,40,3.004750e+02
5,30,50,3.004750e+02
5,30,60,3.004750e+02
5,30,70,3.004750e+02
5,30,80,3.004750e+02
5,30,90,3.004750e+02
5,30,100,3.004750e+02
5,30,1,3.422616e+02
5,30,2,3.422616e+02
5,30,3,3.422616e+02
5,30,5,3.422616e+02
5,30,10,3.422616e+02
5,30,20,3.422616e+02
5,30,30,3.422616e+02
5,30,40,3.422616e+02
5,30,50,3.422616e+02
5,30,60,3.422616e+02
5,30,70,3.422616e+02
5,30,80,3.422616e+02
5,30,90,3.422616e+02
5,30,100,3.422616e+02
5,30,1,2.248589e+02
5,30,2,2.248589e+02
5,30,3,2.248589e+02
5,30,5,2.248589e+02
5,30,10,2.248589e+02
5,30,20,2.248589e+02
5,30,30,2.248589e+02
5,30,40,2.248589e+02
5,30,50,2.248589e+02
5,30,60,2.248589e+02
5,30,70,2.248589e+02
5,30,80,2.248589e+02
5,30,90,2.248589e+02
5,30,100,2.248589e+02
5,30,1,2.067816e+02
5,30,2,2.067799e+02
5,30,3,2.067799e+02
5,30,5,2.067799e+02
5,30,10,2.067799e+02
5,30,20,2.067799e+02
5,30,30,2.067799e+02
5,30,40,2.067799e+02
5,30,50,2.067799e+02
5,30,60,2.067799e+02
5,30,70,2.067799e+02
5,30,80,2.067799e+02
5,30,90,2.067799e+02
5,30,100,2.067799e+02
5,30,1,2.426798e+02
5,30,2,2.426466e+02
5,30,3,2.426466e+02
5,30,5,2.426466e+02
5,30,10,2.426466e+02
5,30,20,2.424870e+02
5,30,30,2.424090e+02
5,30,40,2.423269e+02
5,30,50,2.423135e+02
5,30,60,2.422909e+02
5,30,70,2.422829e+02
5,30,80,2.422736e+02
5,30,90,2.422632e+02
5,30,100,2.422589e+02
5,30,1,3.044548e+02
5,30,2,3.044548e+02
5,30,3,3.044548e+02
5,30,5,3.044548e+02
5,30,10,3.044548e+02
5,30,20,3.044548e+02
5,30,30,3.044548e+02
5,30,40,3.044548e+02
5,30,50,3.044548e+02
5,30,60,3.044548e+02
5,30,70,3.044548e+02
5,30,80,3.044548e+02
5,30,90,3.044548e+02
5,30,100,3.044548e+02
5,30,1,3.800705e+02
5,30,2,3.800705e+02
5,30,3,3.800705e+02
5,30,5,3.800705e+02
5,30,10,3.800705e+02
5,30,20,3.800705e+02
5,30,30,3.800705e+02
5,30,40,3.800705e+02
5,30,50,3.800705e+02
5,30,60,3.800705e+02
5,30,70,3.800705e+02
5,30,80,3.800705e+02
5,30,90,3.800705e+02
5,30,100,3.800705e+02
5,30,1,2.383452e+02
5,30,2,2.383440e+02
5,30,3,2.383440e+02
5,30,5,2.383440e+02
5,30,10,2.383440e+02
5,30,20,2.383440e+02
5,30,30,2.383440e+02
5,30,40,2.383440e+02
5,30,50,2.383440e+02
5,30,60,2.383440e+02
5,30,70,2.383440e+02
5,30,80,2.383440e+02
5,30,90,2.383440e+02
5,30,100,2.383440e+02
5,30,1,2.039650e+02
5,30,2,2.039650e+02
5,30,3,2.039650e+02
5,30,5,2.039650e+02
5,30,10,2.039650e+02
5,30,20,2.039650e+02
5,30,30,2.039650e+02
5,30,40,2.039650e+02
5,30,50,2.039650e+02
5,30,60,2.039650e+02
5,30,70,2.039650e+02
5,30,80,2.039650e+02
5,30,90,2.039650e+02
5,30,100,2.039650e+02
5,30,1,3.738439e+02
5,30,2,3.738436e+02
5,30,3,3.738436e+02
5,30,5,3.738436e+02
5,30,10,3.738436e+02
5,30,20,3.738436e+02
5,30,30,3.738436e+02
5,30,40,3.738436e+02
5,30,50,3.738436e+02
5,30,60,3.738436e+02
5,30,70,3.738436e+02
5,30,80,3.738436e+02
5,30,90,3.738436e+02
5,30,100,3.738436e+02
