funcid,dim,milestone,error
7,30,40,7.745976e+02
7,30,50,7.745976e+02
7,30,60,7.745976e+02
7,30,70,7.745976e+02
7,30,80,7.745976e+02
7,30,90,7.745976e+02
7,30,100,7.745976e+02
7,30,1,9.202909e+02
7,30,2,9.202909e+02
7,30,3,9.202909e+02
7,30,5,9.202909e+02
7,30,10,9.202909e+02
7,30,20,9.202909e+02
7,30,30,9.202909e+02
7,30,40,9.202909e+02
7,30,50,9.202909e+02
7,30,60,9.202909e+02
7,30,70,9.202909e+02
7,30,80,9.202909e+02
7,30,90,9.202909e+02
7,30,100,9.202909e+02
7,30,1,5.775354e+02
7,30,2,5.775354e+02
7,30,3,5.775354e+02
7,30,5,5.775354e+02
7,30,10,5.775354e+02
7,30,20,5.775354e+02
7,30,30,5.775354e+02
7,30,40,5.775354e+02
7,30,50,5.775354e+02
7,30,60,5.775354e+02
7,30,70,5.775354e+02
7,30,80,5.775354e+02
7,30,90,5.775354e+02
7,30,100,5.775354e+02
7,30,1,7.452437e+02
7,30,2,7.452437e+02
7,30,3,7.452437e+02
7,30,5,7.452437e+02
7,30,10,7.452437e+02
7,30,20,7.452437e+02
7,30,30,7.452437e+02
7,30,40,7.452437e+02
7,30,50,7.452437e+02
7,30,60,7.452437e+02
7,30,70,7.452437e+02
7,30,80,7.452437e+02
7,30,90,7.452437e+02
7,30,100,7.452437e+02
7,30,1,7.198970e+02
7,30,2,7.198970e+02
7,30,3,7.198970e+02
7,30,5,7.198970e+02
7,30,10,7.198970e+02
7,30,20,7.198970e+02
7,30,30,7.198970e+02
7,30,40,7.198970e+02
7,30,50,7.198970e+02
7,30,60,7.198970e+02
7,30,70,7.198970e+02
7,30,80,7.198970e+02
7,30,90,7.198970e+02
7,30,100,7.198970e+02
7,30,1,6.622426e+02
7,30,2,6.622426e+02
7,30,3,6.622426e+02
7,30,5,6.622426e+02
7,30,10,6.622426e+02
7,30,20,6.622426e+02
7,30,30,6.622426e+02
7,30,40,6.622426e+02
7,30,50,6.622426e+02
7,30,60,6.622426e+02
7,30,70,6.622426e+02
7,30,80,6.622426e+02
7,30,90,6.622426e+02
7,30,100,6.622426e+02
7,30,1,4.797385e+02
7,30,2,4.797385e+02
7,30,3,4.797385e+02
7,30,5,4.797385e+02
7,30,10,4.797385e+02
7,30,20,4.797385e+02
7,30,30,4.797385e+02
7,30,40,4.797385e+02
7,30,50,4.797385e+02
7,30,60,4.797385e+02
7,30,70,4.797385e+02
7,30,80,4.797385e+02
7,30,90,4.797385e+02
7,30,100,4.797385e+02
7,30,1,6.031215e+02
7,30,2,6.031215e+02
7,30,3,6.031215e+02
7,30,5,6.031215e+02
7,30,10,6.031215e+02
7,30,20,6.031215e+02
7,30,30,6.031215e+02
7,30,40,6.031215e+02
7,30,50,6.031215e+02
7,30,60,6.031215e+02
7,30,70,6.031215e+02
7,30,80,6.031215e+02
7,30,90,6.031215e+02
7,30,100,6.031215e+02
7,30,1,8.223565e+02
7,30,2,8.223565e+02
7,30,3,8.223565e+02
7,30,5,8.223565e+02
7,30,10,8.223565e+02
7,30,20,8.223565e+02
7,30,30,8.223565e+02
7,30,40,8.223565e+02
7,30,50,8.223565e+02
7,30,60,8.223565e+02
7,30,70,8.223565e+02
7,30,80,8.223565e+02
7,30,90,8.223565e+02
7,30,100,8.223565e+02
7,30,1,5.400288e+02
7,30,2,5.400288e+02
7,30,3,5.400288e+02
7,30,5,5.400288e+02
7,30,10,5.400288e+02
7,30,20,5.400288e+02
7,30,30,5.400288e+02
7,30,40,5.400288e+02
7,30,50,5.400288e+02
7,30,60,5.400288e+02
7,30,70,5.400288e+02
7,30,80,5.400288e+02
7,30,90,5.400288e+02
7,30,100,5.400288e+02
7,30,1,7.745976e+02
7,30,2,7.745976e+02
7,30,3,7.745976e+02
7,30,5,7.745976e+02
7,30,10,7.745976e+02
7,30,20,7.745976e+02
7,30,30,7.745976e+02
7,30,40,7.745976e+02
7,30,50,7.745976e+02
7,30,60,7.745976e+02
7,30,70,7.745976e+02
7,30,80,7.745976e+02
7,30,90,7.745976e+02
7,30,100,7.745976e+02
7,30,1,9.202909e+02
7,30,2,9.202909e+02
7,30,3,9.202909e+02
7,30,5,9.202909e+02
7,30,10,9.202909e+02
7,30,20,9.202909e+02
7,30,30,9.202909e+02
7,30,40,9.202909e+02
7,30,50,9.202909e+02
7,30,60,9.202909e+02
7,30,70,9.202909e+02
7,30,80,9.202909e+02
7,30,90,9.202909e+02
7,30,100,9.202909e+02
7,30,1,5.775354e+02
7,30,2,5.775354e+02
7,30,3,5.775354e+02
7,30,5,5.775354e+02
7,30,10,5.775354e+02
7,30,20,5.775354e+02
7,30,30,5.775354e+02
7,30,40,5.775354e+02
7,30,50,5.775354e+02
7,30,60,5.775354e+02
7,30,70,5.775354e+02
7,30,80,5.775354e+02
7,30,90,5.775354e+02
7,30,100,5.775354e+02
7,30,1,7.452437e+02
7,30,2,7.452437e+02
7,30,3,7.452437e+02
7,30,5,7.452437e+02
7,30,10,7.452437e+02
7,30,20,7.452437e+02
7,30,30,7.452437e+02
7,30,40,7.452437e+02
7,30,50,7.452437e+02
7,30,60,7.452437e+02
7,30,70,7.452437e+02
7,30,80,7.452437e+02
7,30,90,7.452437e+02
7,30,100,7.452437e+02
7,30,1,7.198970e+02
7,30,2,7.198970e+02
7,30,3,7.198970e+02
7,30,5,7.198970e+02
7,30,10,7.198970e+02
7,30,20,7.198970e+02
7,30,30,7.198970e+02
7,30,40,7.198970e+02
7,30,50,7.198970e+02
7,30,60,7.198970e+02
7,30,70,7.198970e+02
7,30,80,7.198970e+02
7,30,90,7.198970e+02
7,30,100,7.198970e+02
