funcid,dim,milestone,error
15,10,100,2.871093e+03
15,10,1,4.481513e+04
15,10,2,1.978636e+04
15,10,3,1.971457e+04
15,10,5,1.957671e+04
15,10,10,1.928151e+04
15,10,20,1.872637e+04
15,10,30,1.553741e+04
15,10,40,1.511362e+04
15,10,50,1.477632e+04
15,10,60,1.442454e+04
15,10,70,1.410677e+04
15,10,80,1.379832e+04
15,10,90,1.350441e+04
15,10,100,1.321598e+04
15,10,1,5.172176e+03
15,10,2,5.160819e+03
15,10,3,5.145561e+03
15,10,5,5.113745e+03
15,10,10,5.048985e+03
15,10,20,4.924485e+03
15,10,30,4.804191e+03
15,10,40,4.681403e+03
15,10,50,4.572693e+03
15,10,60,4.471085e+03
15,10,70,4.298592e+03
15,10,80,4.176045e+03
15,10,90,4.039870e+03
15,10,100,3.955377e+03
15,10,1,8.207214e+04
15,10,2,8.169508e+04
15,10,3,8.125459e+04
15,10,5,8.010584e+04
15,10,10,7.817929e+04
15,10,20,2.864652e+04
15,10,30,2.826006e+04
15,10,40,2.787320e+04
15,10,50,2.747148e+04
15,10,60,2.708031e+04
15,10,70,2.668456e+04
15,10,80,2.630162e+04
15,10,90,2.592006e+04
15,10,100,2.407690e+04
15,10,1,1.780599e+03
15,10,2,1.778404e+03
15,10,3,1.775692e+03
15,10,5,1.771384e+03
15,10,10,1.759324e+03
15,10,20,1.736423e+03
15,10,30,1.710023e+03
15,10,40,1.687883e+03
15,10,50,2.267032e+02
15,10,60,2.249942e+02
15,10,70,2.241443e+02
15,10,80,1.887361e+02
15,10,90,1.886063e+02
15,10,100,1.884781e+02
15,10,1,3.666377e+04
15,10,2,3.661547e+04
15,10,3,3.656487e+04
15,10,5,3.644077e+04
15,10,10,3.613682e+04
15,10,20,3.558299e+04
15,10,30,1.865384e+03
15,10,40,1.835639e+03
15,10,50,1.804642e+03
15,10,60,1.766681e+03
15,10,70,1.734536e+03
15,10,80,2.896004e+02
15,10,90,2.793402e+02
15,10,100,2.773388e+02
15,10,1,1.127281e+04
15,10,2,1.126330e+04
15,10,3,1.124674e+04
15,10,5,1.122000e+04
15,10,10,1.115468e+04
15,10,20,1.101961e+04
15,10,30,1.036644e+04
15,10,40,1.023586e+04
15,10,50,1.010782e+04
15,10,60,1.598993e+03
15,10,70,1.581638e+03
15,10,80,1.559783e+03
15,10,90,1.535915e+03
15,10,100,1.519318e+03
15,10,1,2.906930e+03
15,10,2,2.904537e+03
15,10,3,2.901822e+03
15,10,5,2.895940e+03
15,10,10,2.880707e+03
15,10,20,2.849686e+03
15,10,30,2.820207e+03
15,10,40,2.789680e+03
15,10,50,2.762923e+03
15,10,60,2.729967e+03
15,10,70,2.701376e+03
15,10,80,2.675028e+03
15,10,90,2.650192e+03
15,10,100,2.623625e+03
15,10,1,1.445256e+04
15,10,2,1.438923e+04
15,10,3,1.432880e+04
15,10,5,1.417774e+04
15,10,10,1.379453e+04
15,10,20,1.316570e+04
15,10,30,1.258607e+04
15,10,40,3.979739e+03
15,10,50,3.905086e+03
15,10,60,3.842759e+03
15,10,70,3.782001e+03
15,10,80,3.717272e+03
15,10,90,3.288197e+03
15,10,100,3.241535e+03
