funcid,dim,milestone,error
8,30,1,5.360591e+02
8,30,2,5.103619e+02
8,30,3,5.103619e+02
8,30,5,4.423098e+02
8,30,10,4.423098e+02
8,30,20,3.410263e+02
8,30,30,3.410263e+02
8,30,40,3.272089e+02
8,30,50,2.890112e+02
8,30,60,2.890112e+02
8,30,70,2.719254e+02
8,30,80,2.710738e+02
8,30,90,2.710738e+02
8,30,100,2.656998e+02
8,30,1,4.901403e+02
8,30,2,4.901403e+02
8,30,3,4.765827e+02
8,30,5,4.062170e+02
8,30,10,4.062170e+02
8,30,20,4.062170e+02
8,30,30,3.947031e+02
8,30,40,3.099150e+02
8,30,50,2.936140e+02
8,30,60,2.812177e+02
8,30,70,2.744775e+02
8,30,80,2.583817e+02
8,30,90,2.583817e+02
8,30,100,2.583817e+02
8,30,1,5.664339e+02
8,30,2,5.271188e+02
8,30,3,4.325627e+02
8,30,5,4.325627e+02
8,30,10,4.313863e+02
8,30,20,3.266973e+02
8,30,30,3.232842e+02
8,30,40,3.079716e+02
8,30,50,2.720737e+02
8,30,60,2.720737e+02
8,30,70,2.720737e+02
8,30,80,2.617731e+02
8,30,90,2.463650e+02
8,30,100,2.433837e+02
8,30,1,5.481808e+02
8,30,2,4.542586e+02
8,30,3,4.542586e+02
8,30,5,4.542586e+02
8,30,10,4.542586e+02
8,30,20,4.077422e+02
8,30,30,3.401226e+02
8,30,40,3.107148e+02
8,30,50,3.049156e+02
8,30,60,2.482474e+02
8,30,70,2.426912e+02
8,30,80,2.426912e+02
8,30,90,2.426912e+02
8,30,100,2.426912e+02
8,30,1,5.195954e+02
8,30,2,5.195954e+02
8,30,3,5.195954e+02
8,30,5,5.195954e+02
8,30,10,4.813453e+02
8,30,20,3.654807e+02
8,30,30,3.590316e+02
8,30,40,3.590316e+02
8,30,50,3.174498e+02
8,30,60,3.174498e+02
8,30,70,2.960531e+02
8,30,80,2.956349e+02
8,30,90,2.513480e+02
8,30,100,2.513480e+02
8,30,1,4.516012e+02
8,30,2,4.516012e+02
8,30,3,4.516012e+02
8,30,5,4.516012e+02
8,30,10,4.341617e+02
8,30,20,4.030035e+02
8,30,30,3.444569e+02
8,30,40,3.023940e+02
8,30,50,2.595170e+02
8,30,60,2.476330e+02
8,30,70,2.476330e+02
8,30,80,2.476330e+02
8,30,90,2.401564e+02
8,30,100,2.401564e+02
8,30,1,4.692630e+02
8,30,2,4.483520e+02
8,30,3,4.483520e+02
8,30,5,4.483520e+02
8,30,10,4.061308e+02
8,30,20,3.659463e+02
8,30,30,3.321038e+02
8,30,40,2.817949e+02
8,30,50,2.729277e+02
8,30,60,2.683101e+02
8,30,70,2.671685e+02
8,30,80,2.500107e+02
8,30,90,2.496459e+02
8,30,100,2.366021e+02
8,30,1,4.485679e+02
8,30,2,4.415040e+02
8,30,3,4.415040e+02
8,30,5,4.134726e+02
8,30,10,4.134726e+02
8,30,20,4.134726e+02
8,30,30,3.492503e+02
8,30,40,3.421356e+02
8,30,50,3.133138e+02
8,30,60,2.467431e+02
8,30,70,2.467431e+02
8,30,80,2.458699e+02
8,30,90,2.367200e+02
8,30,100,2.367200e+02
8,30,1,4.732279e+02
8,30,2,4.732279e+02
8,30,3,4.732279e+02
8,30,5,4.732279e+02
8,30,10,4.477957e+02
8,30,20,3.781593e+02
8,30,30,2.817825e+02
8,30,40,2.817825e+02
8,30,50,2.817825e+02
8,30,60,2.801532e+02
8,30,70,2.609075e+02
8,30,80,2.564787e+02
8,30,90,2.280531e+02
8,30,100,2.280531e+02
8,30,1,5.385333e+02
8,30,2,5.385333e+02
8,30,3,5.385333e+02
8,30,5,5.172873e+02
8,30,10,4.382633e+02
8,30,20,4.168690e+02
8,30,30,3.889764e+02
8,30,40,3.113757e+02
8,30,50,3.074042e+02
8,30,60,2.937532e+02
8,30,70,2.937532e+02
8,30,80,2.784344e+02
8,30,90,2.616941e+02
8,30,100,2.616941e+02
8,30,1,5.360591e+02
8,30,2,5.103619e+02
8,30,3,5.103619e+02
8,30,5,4.423098e+02
8,30,10,4.423098e+02
8,30,20,3.410263e+02
8,30,30,3.410263e+02
8,30,40,3.272089e+02
8,30,50,2.890112e+02
8,30,60,2.890112e+02
8,30,70,2.719254e+02
8,30,80,2.710738e+02
8,30,90,2.710738e+02
8,30,100,2.656998e+02
8,30,1,4.901403e+02
8,30,2,4.901403e+02
8,30,3,4.765827e+02
8,30,5,4.062170e+02
8,30,10,4.062170e+02
8,30,20,4.062170e+02
8,30,30,3.947031e+02
8,30,40,3.099150e+02
8,30,50,2.936140e+02
8,30,60,2.812177e+02
8,30,70,2.744775e+02
8,30,80,2.583817e+02
8,30,90,2.583817e+02
8,30,100,2.583817e+02
8,30,1,5.664339e+02
8,30,2,5.271188e+02
8,30,3,4.325627e+02
8,30,5,4.325627e+02
8,30,10,4.313863e+02
8,30,20,3.266973e+02
8,30,30,3.232842e+02
8,30,40,3.079716e+02
8,30,50,2.720737e+02
8,30,60,2.720737e+02
8,30,70,2.720737e+02
8,30,80,2.617731e+02
8,30,90,2.463650e+02
8,30,100,2.433837e+02
8,30,1,5.481808e+02
8,30,2,4.542586e+02
8,30,3,4.542586e+02
8,30,5,4.542586e+02
8,30,10,4.542586e+02
8,30,20,4.077422e+02
8,30,30,3.401226e+02
8,30,40,3.107148e+02
8,30,50,3.049156e+02
8,30,60,2.482474e+02
8,30,70,2.426912e+02
8,30,80,2.426912e+02
8,30,90,2.426912e+02
8,30,100,2.426912e+02
8,30,1,5.195954e+02
8,30,2,5.195954e+02
8,30,3,5.195954e+02
8,30,5,5.195954e+02
8,30,10,4.813453e+02
8,30,20,3.654807e+02
8,30,30,3.590316e+02
8,30,40,3.590316e+02
8,30,50,3.174498e+02
8,30,60,3.174498e+02
8,30,70,2.960531e+02
8,30,80,2.956349e+02
8,30,90,2.513480e+02
8,30,100,2.513480e+02
8,30,1,4.516012e+02
8,30,2,4.516012e+02
8,30,3,4.516012e+02
8,30,5,4.516012e+02
8,30,10,4.341617e+02
8,30,20,4.030035e+02
8,30,30,3.444569e+02
8,30,40,3.023940e+02
8,30,50,2.595170e+02
8,30,60,2.476330e+02
8,30,70,2.476330e+02
8,30,80,2.476330e+02
8,30,90,2.401564e+02
8,30,100,2.401564e+02
8,30,1,4.692630e+02
8,30,2,4.483520e+02
8,30,3,4.483520e+02
8,30,5,4.483520e+02
8,30,10,4.061308e+02
8,30,20,3.659463e+02
8,30,30,3.321038e+02
8,30,40,2.817949e+02
8,30,50,2.729277e+02
8,30,60,2.683101e+02
8,30,70,2.671685e+02
8,30,80,2.500107e+02
8,30,90,2.496459e+02
8,30,100,2.366021e+02
8,30,1,4.485679e+02
8,30,2,4.415040e+02
8,30,3,4.415040e+02
8,30,5,4.134726e+02
8,30,10,4.134726e+02
8,30,20,4.134726e+02
8,30,30,3.492503e+02
8,30,40,3.421356e+02
8,30,50,3.133138e+02
8,30,60,2.467431e+02
8,30,70,2.467431e+02
8,30,80,2.458699e+02
8,30,90,2.367200e+02
8,30,100,2.367200e+02
8,30,1,4.732279e+02
8,30,2,4.732279e+02
8,30,3,4.732279e+02
8,30,5,4.732279e+02
8,30,10,4.477957e+02
8,30,20,3.781593e+02
8,30,30,2.817825e+02
8,30,40,2.817825e+02
8,30,50,2.817825e+02
8,30,60,2.801532e+02
8,30,70,2.609075e+02
8,30,80,2.564787e+02
8,30,90,2.280531e+02
8,30,100,2.280531e+02
8,30,1,5.385333e+02
8,30,2,5.385333e+02
8,30,3,5.385333e+02
8,30,5,5.172873e+02
8,30,10,4.382633e+02
8,30,20,4.168690e+02
8,30,30,3.889764e+02
8,30,40,3.113757e+02
8,30,50,3.074042e+02
8,30,60,2.937532e+02
8,30,70,2.937532e+02
8,30,80,2.784344e+02
8,30,90,2.616941e+02
8,30,100,2.616941e+02
8,30,1,5.360591e+02
8,30,2,5.103619e+02
8,30,3,5.103619e+02
8,30,5,4.423098e+02
8,30,10,4.423098e+02
8,30,20,3.410263e+02
8,30,30,3.410263e+02
8,30,40,3.272089e+02
8,30,50,2.890112e+02
8,30,60,2.890112e+02
8,30,70,2.719254e+02
8,30,80,2.710738e+02
8,30,90,2.710738e+02
8,30,100,2.656998e+02
8,30,1,4.901403e+02
8,30,2,4.901403e+02
8,30,3,4.765827e+02
8,30,5,4.062170e+02
8,30,10,4.062170e+02
8,30,20,4.062170e+02
8,30,30,3.947031e+02
8,30,40,3.099150e+02
8,30,50,2.936140e+02
8,30,60,2.812177e+02
8,30,70,2.744775e+02
8,30,80,2.583817e+02
8,30,90,2.583817e+02
8,30,100,2.583817e+02
8,30,1,5.664339e+02
8,30,2,5.271188e+02
8,30,3,4.325627e+02
8,30,5,4.325627e+02
8,30,10,4.313863e+02
8,30,20,3.266973e+02
8,30,30,3.232842e+02
8,30,40,3.079716e+02
8,30,50,2.720737e+02
8,30,60,2.720737e+02
8,30,70,2.720737e+02
8,30,80,2.617731e+02
8,30,90,2.463650e+02
8,30,100,2.433837e+02
